order_id,order_date,amount,city
7684,2024-01-14,4353,chennai
7685,2024-01-01,6559,mumbai
7686,2024-01-08,4005,delhi
7687,2024-01-27,4155,delhi
7688,2024-01-19,7794,chennai
7689,2024-01-11,6951,mumbai
7690,2024-01-20,499,chennai
7691,2024-01-25,5467,kanpur
7692,2024-01-16,2134,delhi
7693,2024-01-07,8987,delhi
7694,2024-01-13,1788,mumbai
7695,2024-01-17,6933,kanpur
7696,2024-01-09,4506,kanpur
7697,2024-01-07,3009,chennai
7698,2024-01-12,5447,kanpur
7699,2024-01-02,6649,chennai
7700,2024-01-11,3313,delhi
7701,2024-01-25,2142,delhi
7702,2024-01-10,2217,chennai
7703,2024-01-07,5885,mumbai
7704,2024-01-29,4042,kanpur
7705,2024-01-24,3763,kanpur
7706,2024-01-26,6167,kanpur
7707,2024-01-07,413,mumbai
7708,2024-01-07,5558,mumbai
7709,2024-01-02,4857,kanpur
7710,2024-01-05,1281,delhi
7711,2024-01-13,7700,delhi
7712,2024-01-11,2235,delhi
7713,2024-01-29,3178,kanpur
7714,2024-01-06,5081,mumbai
7715,2024-01-25,5620,mumbai
7716,2024-01-17,9295,chennai
7717,2024-01-02,486,kanpur
7718,2024-01-06,7089,kanpur
7719,2024-01-24,6528,chennai
7720,2024-01-21,2842,delhi
7721,2024-01-30,7961,delhi
7722,2024-01-09,6815,kanpur
7723,2024-01-27,3522,delhi
7724,2024-01-16,6031,delhi
7725,2024-01-30,2122,chennai
7726,2024-01-12,1754,delhi
7727,2024-01-03,1803,chennai
7728,2024-01-28,3733,delhi
7729,2024-01-20,7492,mumbai
7730,2024-01-22,1986,chennai
7731,2024-01-08,6456,chennai
7732,2024-01-30,3564,chennai
7733,2024-01-09,1110,chennai
7734,2024-01-22,9453,delhi
7735,2024-01-03,2942,chennai
7736,2024-01-22,1705,chennai
7737,2024-01-28,9689,mumbai
7738,2024-01-17,5922,kanpur
7739,2024-01-09,9033,kanpur
7740,2024-01-11,3783,chennai
7741,2024-01-28,7183,mumbai
7742,2024-01-20,6811,delhi
7743,2024-01-18,7167,kanpur
7744,2024-01-18,9830,kanpur
7745,2024-01-10,1341,mumbai
7746,2024-01-19,4414,chennai
7747,2024-01-26,9225,kanpur
7748,2024-01-17,6177,kanpur
7749,2024-01-16,1155,delhi
7750,2024-01-26,5655,chennai
7751,2024-01-02,6254,chennai
7752,2024-01-21,9758,kanpur
7753,2024-01-11,9786,chennai
7754,2024-01-05,8973,kanpur
7755,2024-01-14,5834,delhi
7756,2024-01-09,4224,kanpur
7757,2024-01-12,2698,chennai
7758,2024-01-14,2312,delhi
7759,2024-01-29,2044,delhi
7760,2024-01-25,5003,kanpur
7761,2024-01-12,8099,mumbai
7762,2024-01-11,4018,chennai
7763,2024-01-29,2699,kanpur
7764,2024-01-31,9884,kanpur
7765,2024-01-03,3473,chennai
7766,2024-01-11,3610,mumbai
7767,2024-01-10,343,kanpur
7768,2024-01-17,7873,delhi
7769,2024-01-16,1001,mumbai
7770,2024-01-04,9219,chennai
7771,2024-01-24,1110,mumbai
7772,2024-01-25,2024,kanpur
7773,2024-01-29,4256,kanpur
7774,2024-01-11,8582,delhi
7775,2024-01-26,3321,kanpur
7776,2024-01-09,6198,kanpur
7777,2024-01-16,1539,kanpur
7778,2024-01-23,9183,kanpur
7779,2024-01-18,7605,delhi
7780,2024-01-22,5157,delhi
7781,2024-01-07,1969,chennai
7782,2024-01-03,4058,delhi
7783,2024-01-23,4975,kanpur
7784,2024-01-29,4053,delhi
7785,2024-01-08,4879,chennai
7786,2024-01-22,4405,kanpur
7787,2024-01-30,4239,mumbai
7788,2024-01-23,7120,chennai
7789,2024-01-15,506,kanpur
7790,2024-01-25,1636,mumbai
7791,2024-01-10,7848,kanpur
7792,2024-01-23,7584,delhi
7793,2024-01-15,3675,chennai
7794,2024-01-08,9828,chennai
7795,2024-01-21,2890,delhi
7796,2024-01-31,3011,delhi
7797,2024-01-02,1364,chennai
7798,2024-01-30,8687,chennai
7799,2024-01-16,4100,mumbai
7800,2024-01-26,2041,chennai
7801,2024-01-01,7495,delhi
7802,2024-01-12,8713,delhi
7803,2024-01-07,443,delhi
7804,2024-01-22,3514,delhi
7805,2024-01-02,3417,delhi
7806,2024-01-02,4503,kanpur
7807,2024-01-08,7530,delhi
7808,2024-01-15,1705,kanpur
7809,2024-01-01,1567,kanpur
7810,2024-01-10,7776,chennai
7811,2024-01-28,1201,chennai
7812,2024-01-26,7210,kanpur
7813,2024-01-03,775,chennai
7814,2024-01-09,6380,delhi
7815,2024-01-08,3089,mumbai
7816,2024-01-04,5228,kanpur
7817,2024-01-02,6078,delhi
7818,2024-01-24,3985,chennai
7819,2024-01-25,8793,delhi
7820,2024-01-10,7078,chennai
7821,2024-01-21,1718,kanpur
7822,2024-01-13,3918,mumbai
7823,2024-01-12,4056,delhi
7824,2024-01-26,9811,mumbai
7825,2024-01-13,7510,kanpur
7826,2024-01-28,9433,chennai
7827,2024-01-31,6257,chennai
7828,2024-01-20,6186,kanpur
7829,2024-01-03,1974,delhi
7830,2024-01-06,5593,delhi
7831,2024-01-25,4331,delhi
7832,2024-01-09,8995,chennai
7833,2024-01-13,3344,mumbai
7834,2024-01-03,9439,chennai
7835,2024-01-01,3499,mumbai
7836,2024-01-23,1638,chennai
7837,2024-01-15,9930,chennai
7838,2024-01-28,6000,delhi
7839,2024-01-23,7757,chennai
7840,2024-01-11,8660,chennai
7841,2024-01-11,6162,chennai
7842,2024-01-21,8299,chennai
7843,2024-01-02,2699,delhi
7844,2024-01-19,8501,kanpur
7845,2024-01-07,1856,chennai
7846,2024-01-01,4417,delhi
7847,2024-01-22,1035,delhi
7848,2024-01-08,3615,mumbai
7849,2024-01-20,2980,kanpur
7850,2024-01-08,9876,delhi
7851,2024-01-28,1976,delhi
7852,2024-01-14,744,mumbai
7853,2024-01-21,815,kanpur
7854,2024-01-25,7616,chennai
7855,2024-01-15,926,delhi
7856,2024-01-20,4629,delhi
7857,2024-01-09,3041,chennai
7858,2024-01-04,4585,mumbai
7859,2024-01-29,9809,mumbai
7860,2024-01-06,1033,mumbai
7861,2024-01-29,8964,chennai
7862,2024-01-08,7340,delhi
7863,2024-01-26,4065,kanpur
7864,2024-01-16,5027,chennai
7865,2024-01-26,5377,mumbai
7866,2024-01-04,266,chennai
7867,2024-01-09,7893,chennai
7868,2024-01-04,2965,delhi
7869,2024-01-01,7059,kanpur
7870,2024-01-26,7598,kanpur
7871,2024-01-15,6670,delhi
7872,2024-01-15,3938,kanpur
7873,2024-01-31,1486,mumbai
7874,2024-01-19,4462,chennai
7875,2024-01-22,5905,chennai
7876,2024-01-29,8463,kanpur
7877,2024-01-01,9960,mumbai
7878,2024-01-04,3978,delhi
7879,2024-01-29,2615,delhi
7880,2024-01-22,8472,delhi
7881,2024-01-07,1540,kanpur
7882,2024-01-19,1495,delhi
7883,2024-01-31,784,chennai
7884,2024-01-19,1513,kanpur
7885,2024-01-19,4721,delhi
7886,2024-01-30,7642,delhi
7887,2024-01-01,9620,delhi
7888,2024-01-05,105,mumbai
7889,2024-01-05,2769,mumbai
7890,2024-01-16,833,chennai
7891,2024-01-25,4214,delhi
7892,2024-01-16,8951,mumbai
7893,2024-01-16,6615,delhi
7894,2024-01-30,2316,chennai
7895,2024-01-07,655,mumbai
7896,2024-01-22,9568,mumbai
7897,2024-01-05,4507,kanpur
7898,2024-01-19,992,delhi
7899,2024-01-19,2198,delhi
7900,2024-01-12,5534,chennai
7901,2024-01-30,2267,mumbai
7902,2024-01-23,3136,chennai
7903,2024-01-14,1336,mumbai
7904,2024-01-17,7430,kanpur
7905,2024-01-17,1509,kanpur
7906,2024-01-11,5723,kanpur
7907,2024-01-02,3621,kanpur
7908,2024-01-06,1821,delhi
7909,2024-01-04,1285,mumbai
7910,2024-01-05,3241,kanpur
7911,2024-01-08,7323,delhi
7912,2024-01-22,6739,mumbai
7913,2024-01-20,8724,mumbai
7914,2024-01-06,9304,delhi
7915,2024-01-30,4251,kanpur
7916,2024-01-24,5449,kanpur
7917,2024-01-20,5392,mumbai
7918,2024-01-12,1647,delhi
7919,2024-01-20,3791,delhi
7920,2024-01-01,9315,kanpur
7921,2024-01-26,8321,kanpur
7922,2024-01-04,6785,kanpur
7923,2024-01-30,9539,chennai
7924,2024-01-03,4278,delhi
7925,2024-01-27,7893,delhi
7926,2024-01-14,7769,kanpur
7927,2024-01-25,9880,kanpur
7928,2024-01-10,7841,kanpur
7929,2024-01-04,5268,delhi
7930,2024-01-12,9966,mumbai
7931,2024-01-06,6590,kanpur
7932,2024-01-23,6838,mumbai
7933,2024-01-20,8528,kanpur
7934,2024-01-17,8797,delhi
7935,2024-01-23,3996,chennai
7936,2024-01-23,851,delhi
7937,2024-01-23,9338,mumbai
7938,2024-01-31,4301,delhi
7939,2024-01-18,8529,chennai
7940,2024-01-31,3661,kanpur
7941,2024-01-05,2705,chennai
7942,2024-01-03,1408,kanpur
7943,2024-01-21,273,kanpur
7944,2024-01-11,5284,chennai
7945,2024-01-14,3091,kanpur
7946,2024-01-06,1744,kanpur
7947,2024-01-31,5108,kanpur
7948,2024-01-14,8046,kanpur
7949,2024-01-01,4474,mumbai
7950,2024-01-31,5971,chennai
7951,2024-01-29,8942,mumbai
7952,2024-01-05,9687,kanpur
7953,2024-01-30,8718,delhi
7954,2024-01-04,7644,kanpur
7955,2024-01-27,8393,kanpur
7956,2024-01-10,4807,mumbai
7957,2024-01-09,5908,kanpur
7958,2024-01-11,1713,chennai
7959,2024-01-06,4002,delhi
7960,2024-01-24,9191,kanpur
7961,2024-01-28,1939,chennai
7962,2024-01-12,9594,chennai
7963,2024-01-10,9624,mumbai
7964,2024-01-24,8903,delhi
7965,2024-01-03,6147,kanpur
7966,2024-01-18,9771,kanpur
7967,2024-01-03,8467,delhi
7968,2024-01-06,9202,chennai
7969,2024-01-18,8517,mumbai
7970,2024-01-18,1745,kanpur
7971,2024-01-12,4900,chennai
7972,2024-01-20,5266,mumbai
7973,2024-01-23,8070,kanpur
7974,2024-01-28,5495,chennai
7975,2024-01-03,8156,chennai
7976,2024-01-22,6092,mumbai
7977,2024-01-15,1656,chennai
7978,2024-01-31,9815,delhi
7979,2024-01-03,6451,kanpur
7980,2024-01-09,2492,chennai
7981,2024-01-18,7591,chennai
7982,2024-01-16,1551,delhi
7983,2024-01-12,3418,delhi
7984,2024-01-26,9713,delhi
7985,2024-01-09,7285,kanpur
7986,2024-01-18,1453,delhi
7987,2024-01-01,5940,delhi
7988,2024-01-01,8176,delhi
7989,2024-01-30,4098,chennai
7990,2024-01-14,3462,chennai
7991,2024-01-06,4389,kanpur
7992,2024-01-03,8970,chennai
7993,2024-01-02,6087,chennai
7994,2024-01-01,7153,chennai
7995,2024-01-27,1187,mumbai
7996,2024-01-08,4811,delhi
7997,2024-01-23,2851,kanpur
7998,2024-01-21,8105,chennai
7999,2024-01-04,8968,chennai
8000,2024-01-25,762,delhi
8001,2024-01-01,9461,mumbai
8002,2024-01-30,2015,kanpur
8003,2024-01-15,8994,mumbai
8004,2024-01-14,1033,chennai
8005,2024-01-18,8580,kanpur
8006,2024-01-09,8409,chennai
8007,2024-01-08,9040,kanpur
8008,2024-01-24,6817,kanpur
8009,2024-01-14,7725,chennai
8010,2024-01-09,5633,kanpur
8011,2024-01-20,4585,mumbai
8012,2024-01-21,3009,delhi
8013,2024-01-09,2815,kanpur
8014,2024-01-09,717,mumbai
8015,2024-01-20,1994,chennai
8016,2024-01-02,3246,chennai
8017,2024-01-10,1729,chennai
8018,2024-01-29,684,kanpur
8019,2024-01-08,794,mumbai
8020,2024-01-07,5116,mumbai
8021,2024-01-07,4409,delhi
8022,2024-01-09,648,delhi
8023,2024-01-04,4912,chennai
8024,2024-01-11,6044,kanpur
8025,2024-01-16,5408,chennai
8026,2024-01-17,1273,delhi
8027,2024-01-27,5774,chennai
8028,2024-01-07,9857,kanpur
8029,2024-01-10,6651,delhi
8030,2024-01-13,154,mumbai
8031,2024-01-08,5722,mumbai
8032,2024-01-14,8847,mumbai
8033,2024-01-25,1644,kanpur
8034,2024-01-30,888,mumbai
8035,2024-01-14,4626,delhi
8036,2024-01-14,1796,mumbai
8037,2024-01-25,4156,kanpur
8038,2024-01-22,5958,delhi
8039,2024-01-24,1137,kanpur
8040,2024-01-13,3097,mumbai
8041,2024-01-20,7166,kanpur
8042,2024-01-31,386,mumbai
8043,2024-01-07,9841,mumbai
8044,2024-01-27,4699,chennai
8045,2024-01-30,2682,chennai
8046,2024-01-20,149,mumbai
8047,2024-01-15,3991,delhi
8048,2024-01-16,4559,kanpur
8049,2024-01-02,780,mumbai
8050,2024-01-07,7942,chennai
8051,2024-01-27,4371,mumbai
8052,2024-01-22,2729,mumbai
8053,2024-01-25,3067,kanpur
8054,2024-01-06,5499,kanpur
8055,2024-01-20,3299,kanpur
8056,2024-01-11,7336,mumbai
8057,2024-01-21,8400,chennai
8058,2024-01-12,903,chennai
8059,2024-01-31,2272,chennai
8060,2024-01-14,5388,mumbai
8061,2024-01-04,8228,mumbai
8062,2024-01-19,8936,chennai
8063,2024-01-03,2067,delhi
8064,2024-01-22,7591,delhi
8065,2024-01-25,8116,mumbai
8066,2024-01-23,3501,chennai
8067,2024-01-26,993,chennai
8068,2024-01-01,9936,mumbai
8069,2024-01-29,2735,mumbai
8070,2024-01-09,4255,kanpur
8071,2024-01-28,7639,kanpur
8072,2024-01-18,170,kanpur
8073,2024-01-13,3992,delhi
8074,2024-01-02,321,kanpur
8075,2024-01-01,3030,kanpur
8076,2024-01-28,4463,delhi
8077,2024-01-17,9057,delhi
8078,2024-01-16,8567,delhi
8079,2024-01-09,2652,kanpur
8080,2024-01-18,5240,chennai
8081,2024-01-07,9432,mumbai
8082,2024-01-08,8622,delhi
8083,2024-01-31,367,delhi
8084,2024-01-26,9375,kanpur
8085,2024-01-10,3673,kanpur
8086,2024-01-31,2345,chennai
8087,2024-01-05,2297,chennai
8088,2024-01-27,9368,chennai
8089,2024-01-30,7372,mumbai
8090,2024-01-18,5914,mumbai
8091,2024-01-27,6067,kanpur
8092,2024-01-11,8024,mumbai
8093,2024-01-24,120,chennai
8094,2024-01-09,3359,delhi
8095,2024-01-25,743,delhi
8096,2024-01-31,4017,chennai
8097,2024-01-27,6596,kanpur
8098,2024-01-06,1948,kanpur
8099,2024-01-02,7799,kanpur
8100,2024-01-29,1210,kanpur
8101,2024-01-08,6358,mumbai
8102,2024-01-21,9209,mumbai
8103,2024-01-14,4749,kanpur
8104,2024-01-13,7419,kanpur
8105,2024-01-06,7480,kanpur
8106,2024-01-28,8708,delhi
8107,2024-01-27,3699,chennai
8108,2024-01-30,4068,chennai
8109,2024-01-16,1509,chennai
8110,2024-01-12,8865,mumbai
8111,2024-01-21,8522,delhi
8112,2024-01-26,7952,mumbai
8113,2024-01-06,6297,kanpur
8114,2024-01-15,699,chennai
8115,2024-01-01,1779,delhi
8116,2024-01-01,8460,chennai
8117,2024-01-19,3149,mumbai
8118,2024-01-01,5895,chennai
8119,2024-01-27,8016,mumbai
8120,2024-01-26,6529,kanpur
8121,2024-01-12,9975,delhi
8122,2024-01-05,4178,chennai
8123,2024-01-29,1851,delhi
8124,2024-01-19,1020,kanpur
8125,2024-01-30,3091,mumbai
8126,2024-01-16,1336,chennai
8127,2024-01-25,2386,delhi
8128,2024-01-27,2005,chennai
8129,2024-01-27,2941,delhi
8130,2024-01-01,7171,chennai
8131,2024-01-10,6213,chennai
8132,2024-01-15,9914,kanpur
8133,2024-01-30,1687,mumbai
8134,2024-01-05,7232,mumbai
8135,2024-01-05,2571,delhi
8136,2024-01-03,938,mumbai
8137,2024-01-17,4546,mumbai
8138,2024-01-18,1484,chennai
8139,2024-01-19,3160,mumbai
8140,2024-01-26,968,delhi
8141,2024-01-03,2907,mumbai
8142,2024-01-15,2858,chennai
8143,2024-01-29,5315,mumbai
8144,2024-01-19,8231,mumbai
8145,2024-01-21,3043,mumbai
8146,2024-01-22,2287,mumbai
8147,2024-01-27,345,mumbai
8148,2024-01-05,859,mumbai
8149,2024-01-25,7925,chennai
8150,2024-01-03,1747,chennai
8151,2024-01-17,9109,mumbai
8152,2024-01-11,4740,chennai
8153,2024-01-13,1176,mumbai
8154,2024-01-09,8764,kanpur
8155,2024-01-18,3419,chennai
8156,2024-01-19,1402,chennai
8157,2024-01-17,2517,delhi
8158,2024-01-12,2193,chennai
8159,2024-01-31,5253,kanpur
8160,2024-01-07,2864,mumbai
8161,2024-01-16,6572,mumbai
8162,2024-01-24,3444,kanpur
8163,2024-01-09,6957,delhi
8164,2024-01-10,947,chennai
8165,2024-01-15,3358,mumbai
8166,2024-01-19,2291,mumbai
8167,2024-01-07,4620,chennai
8168,2024-01-04,8375,kanpur
8169,2024-01-15,8736,chennai
8170,2024-01-02,8263,mumbai
8171,2024-01-11,3774,mumbai
8172,2024-01-18,2241,kanpur
8173,2024-01-05,2460,kanpur
8174,2024-01-18,7900,chennai
8175,2024-01-07,1389,kanpur
8176,2024-01-20,5376,chennai
8177,2024-01-28,7925,kanpur
8178,2024-01-03,9645,delhi
8179,2024-01-15,8491,chennai
8180,2024-01-11,4530,delhi
8181,2024-01-23,6764,delhi
8182,2024-01-29,8353,delhi
8183,2024-01-29,8683,chennai
8184,2024-01-24,7933,mumbai
8185,2024-01-15,3546,delhi
8186,2024-01-14,8603,kanpur
8187,2024-01-30,6873,delhi
8188,2024-01-14,3603,chennai
8189,2024-01-14,2732,chennai
8190,2024-01-29,9721,delhi
8191,2024-01-16,4580,delhi
8192,2024-01-27,7493,mumbai
8193,2024-01-22,659,mumbai
8194,2024-01-24,7117,chennai
8195,2024-01-28,4374,mumbai
8196,2024-01-15,9425,chennai
8197,2024-01-23,5119,delhi
8198,2024-01-28,191,mumbai
8199,2024-01-15,8166,delhi
8200,2024-01-05,7764,mumbai
8201,2024-01-26,8961,delhi
8202,2024-01-16,8682,kanpur
8203,2024-01-12,9455,mumbai
8204,2024-01-06,9743,kanpur
8205,2024-01-02,5675,chennai
8206,2024-01-13,8008,mumbai
8207,2024-01-21,1148,kanpur
8208,2024-01-27,7632,delhi
8209,2024-01-03,2828,mumbai
8210,2024-01-19,9194,mumbai
8211,2024-01-17,9639,delhi
8212,2024-01-30,4704,kanpur
8213,2024-01-07,5879,mumbai
8214,2024-01-08,3804,chennai
8215,2024-01-21,2990,chennai
8216,2024-01-20,2377,chennai
8217,2024-01-18,4114,mumbai
8218,2024-01-31,626,kanpur
8219,2024-01-29,1993,chennai
8220,2024-01-14,7615,kanpur
8221,2024-01-16,9511,mumbai
8222,2024-01-30,2849,delhi
8223,2024-01-28,504,mumbai
8224,2024-01-26,925,kanpur
8225,2024-01-30,3286,mumbai
8226,2024-01-18,8147,mumbai
8227,2024-01-27,8985,delhi
8228,2024-01-28,1633,chennai
8229,2024-01-17,178,mumbai
8230,2024-01-30,2602,kanpur
8231,2024-01-03,5227,chennai
8232,2024-01-04,1395,mumbai
8233,2024-01-28,7886,kanpur
8234,2024-01-05,2188,delhi
8235,2024-01-04,6373,kanpur
8236,2024-01-28,4974,mumbai
8237,2024-01-04,3843,kanpur
8238,2024-01-15,5403,delhi
8239,2024-01-24,4478,chennai
8240,2024-01-20,7507,mumbai
8241,2024-01-03,6089,kanpur
8242,2024-01-07,1921,mumbai
8243,2024-01-19,6103,delhi
8244,2024-01-01,1165,chennai
8245,2024-01-13,3957,chennai
8246,2024-01-01,7047,mumbai
8247,2024-01-09,3402,kanpur
8248,2024-01-29,7985,kanpur
8249,2024-01-20,1723,delhi
8250,2024-01-09,8075,mumbai
8251,2024-01-21,5569,chennai
8252,2024-01-28,2014,kanpur
8253,2024-01-22,5316,kanpur
8254,2024-01-03,344,mumbai
8255,2024-01-16,5317,delhi
8256,2024-01-09,1468,kanpur
8257,2024-01-29,7731,kanpur
8258,2024-01-09,2509,delhi
8259,2024-01-22,177,kanpur
8260,2024-01-24,1538,kanpur
8261,2024-01-12,6486,mumbai
8262,2024-01-10,3878,delhi
8263,2024-01-30,8571,chennai
8264,2024-01-27,4397,mumbai
8265,2024-01-15,7490,kanpur
8266,2024-01-11,8441,delhi
8267,2024-01-01,9590,mumbai
8268,2024-01-12,9450,mumbai
8269,2024-01-06,5770,mumbai
8270,2024-01-27,1073,delhi
8271,2024-01-09,3545,mumbai
8272,2024-01-25,8542,kanpur
8273,2024-01-20,2610,mumbai
8274,2024-01-10,7098,delhi
8275,2024-01-19,6187,delhi
8276,2024-01-12,8090,delhi
8277,2024-01-03,4278,mumbai
8278,2024-01-22,9471,chennai
8279,2024-01-15,771,chennai
8280,2024-01-14,8940,kanpur
8281,2024-01-15,1925,chennai
8282,2024-01-27,496,kanpur
8283,2024-01-06,6527,delhi
8284,2024-01-31,3092,delhi
8285,2024-01-05,5188,delhi
8286,2024-01-22,5963,mumbai
8287,2024-01-08,4959,kanpur
8288,2024-01-18,4208,chennai
8289,2024-01-07,1205,mumbai
8290,2024-01-07,218,delhi
8291,2024-01-13,8394,delhi
8292,2024-01-09,8009,delhi
8293,2024-01-06,7460,mumbai
8294,2024-01-24,7359,chennai
8295,2024-01-01,8726,kanpur
8296,2024-01-17,7534,delhi
8297,2024-01-21,9528,delhi
8298,2024-01-10,4561,chennai
8299,2024-01-07,1112,delhi
8300,2024-01-14,1841,mumbai
8301,2024-01-13,733,kanpur
8302,2024-01-29,1479,mumbai
8303,2024-01-03,5129,chennai
8304,2024-01-23,8830,mumbai
8305,2024-01-21,7787,kanpur
8306,2024-01-16,3255,delhi
8307,2024-01-04,4317,kanpur
8308,2024-01-19,868,mumbai
8309,2024-01-07,6895,kanpur
8310,2024-01-29,1909,chennai
8311,2024-01-11,8194,mumbai
8312,2024-01-14,4885,chennai
8313,2024-01-03,8633,delhi
8314,2024-01-10,224,delhi
8315,2024-01-08,2304,delhi
8316,2024-01-01,6044,delhi
8317,2024-01-07,4145,delhi
8318,2024-01-29,3981,mumbai
8319,2024-01-05,9068,kanpur
8320,2024-01-19,6830,delhi
8321,2024-01-30,9566,delhi
8322,2024-01-25,6112,mumbai
8323,2024-01-18,6256,kanpur
8324,2024-01-20,9062,mumbai
8325,2024-01-07,5087,kanpur
8326,2024-01-27,4089,chennai
8327,2024-01-18,3439,chennai
8328,2024-01-06,6166,mumbai
8329,2024-01-11,7215,mumbai
8330,2024-01-23,9715,mumbai
8331,2024-01-27,9511,chennai
8332,2024-01-05,7429,kanpur
8333,2024-01-06,6987,mumbai
8334,2024-01-22,2145,kanpur
8335,2024-01-11,510,chennai
8336,2024-01-18,7687,kanpur
8337,2024-01-08,5653,delhi
8338,2024-01-07,805,kanpur
8339,2024-01-27,5167,kanpur
8340,2024-01-30,1904,kanpur
8341,2024-01-14,6648,mumbai
8342,2024-01-14,5271,kanpur
8343,2024-01-29,902,chennai
8344,2024-01-08,5091,chennai
8345,2024-01-02,6441,kanpur
8346,2024-01-02,7407,mumbai
8347,2024-01-14,1750,chennai
8348,2024-01-28,5336,mumbai
8349,2024-01-22,2840,delhi
8350,2024-01-17,1324,kanpur
8351,2024-01-04,6699,delhi
8352,2024-01-11,2574,delhi
8353,2024-01-29,5874,delhi
8354,2024-01-25,8273,delhi
8355,2024-01-22,9248,kanpur
8356,2024-01-23,1194,mumbai
8357,2024-01-05,7538,kanpur
8358,2024-01-22,7962,chennai
8359,2024-01-22,7042,chennai
8360,2024-01-30,9095,mumbai
8361,2024-01-08,1112,kanpur
8362,2024-01-05,3424,delhi
8363,2024-01-30,8344,chennai
8364,2024-01-05,1308,chennai
8365,2024-01-02,3895,kanpur
8366,2024-01-30,1164,delhi
8367,2024-01-18,2211,mumbai
8368,2024-01-07,7984,chennai
8369,2024-01-01,6957,kanpur
8370,2024-01-04,3200,mumbai
8371,2024-01-01,4093,kanpur
8372,2024-01-03,1121,mumbai
8373,2024-01-30,3124,kanpur
8374,2024-01-05,8001,chennai
8375,2024-01-26,162,mumbai
8376,2024-01-16,2108,delhi
8377,2024-01-08,3853,delhi
8378,2024-01-05,2669,mumbai
8379,2024-01-13,3892,chennai
8380,2024-01-02,3747,chennai
8381,2024-01-26,1423,delhi
8382,2024-01-07,1575,mumbai
8383,2024-01-14,8992,chennai
8384,2024-01-07,6297,kanpur
8385,2024-01-05,5407,delhi
8386,2024-01-07,1048,delhi
8387,2024-01-19,6947,mumbai
8388,2024-01-05,2576,delhi
8389,2024-01-17,7668,kanpur
8390,2024-01-21,9206,kanpur
8391,2024-01-27,548,delhi
8392,2024-01-20,4149,chennai
8393,2024-01-16,1980,delhi
8394,2024-01-30,1405,chennai
8395,2024-01-01,4131,mumbai
8396,2024-01-17,9219,mumbai
8397,2024-01-01,7621,kanpur
8398,2024-01-10,5113,chennai
8399,2024-01-29,8354,mumbai
8400,2024-01-15,9334,chennai
8401,2024-01-21,4638,chennai
8402,2024-01-22,5508,kanpur
8403,2024-01-19,5802,mumbai
8404,2024-01-21,4543,kanpur
8405,2024-01-22,6910,delhi
8406,2024-01-14,5693,chennai
8407,2024-01-01,7441,kanpur
8408,2024-01-28,9530,mumbai
8409,2024-01-15,8830,mumbai
8410,2024-01-30,7894,mumbai
8411,2024-01-01,4832,mumbai
8412,2024-01-17,6632,kanpur
8413,2024-01-22,2195,kanpur
8414,2024-01-31,4321,kanpur
8415,2024-01-29,4242,delhi
8416,2024-01-14,1456,delhi
8417,2024-01-29,3061,kanpur
8418,2024-01-15,6623,mumbai
8419,2024-01-15,1131,chennai
8420,2024-01-09,9687,delhi
8421,2024-01-09,5207,kanpur
8422,2024-01-10,7449,chennai
8423,2024-01-22,9017,kanpur
8424,2024-01-01,7995,chennai
8425,2024-01-12,4353,delhi
8426,2024-01-02,6157,delhi
8427,2024-01-22,3298,kanpur
8428,2024-01-21,8119,kanpur
8429,2024-01-01,367,kanpur
8430,2024-01-06,2221,chennai
8431,2024-01-01,2715,mumbai
8432,2024-01-18,7088,mumbai
8433,2024-01-02,3711,kanpur
8434,2024-01-28,8868,chennai
8435,2024-01-07,4501,mumbai
8436,2024-01-03,5506,chennai
8437,2024-01-09,4316,kanpur
8438,2024-01-21,1098,chennai
8439,2024-01-04,589,chennai
8440,2024-01-04,2329,chennai
8441,2024-01-18,4566,chennai
8442,2024-01-29,6864,mumbai
8443,2024-01-08,1216,chennai
8444,2024-01-03,9113,mumbai
8445,2024-01-06,5102,mumbai
8446,2024-01-01,5973,delhi
8447,2024-01-02,1879,delhi
8448,2024-01-11,7803,kanpur
8449,2024-01-22,6846,kanpur
8450,2024-01-08,5714,mumbai
8451,2024-01-09,1496,chennai
8452,2024-01-16,5275,kanpur
8453,2024-01-01,2743,mumbai
8454,2024-01-01,7310,mumbai
8455,2024-01-14,4564,delhi
8456,2024-01-04,8343,kanpur
8457,2024-01-11,3437,mumbai
8458,2024-01-01,4931,chennai
8459,2024-01-15,8173,kanpur
8460,2024-01-17,4999,delhi
8461,2024-01-07,9110,delhi
8462,2024-01-14,2071,kanpur
8463,2024-01-05,3867,delhi
8464,2024-01-28,6650,mumbai
8465,2024-01-07,8487,mumbai
8466,2024-01-11,9955,kanpur
8467,2024-01-27,5547,kanpur
8468,2024-01-17,7111,kanpur
8469,2024-01-05,2918,delhi
8470,2024-01-23,6531,kanpur
8471,2024-01-11,2873,chennai
8472,2024-01-21,8499,delhi
8473,2024-01-28,9149,chennai
8474,2024-01-12,1662,chennai
8475,2024-01-24,1402,mumbai
8476,2024-01-26,5603,mumbai
8477,2024-01-01,2712,delhi
8478,2024-01-06,4531,delhi
8479,2024-01-26,1991,mumbai
8480,2024-01-28,4972,chennai
8481,2024-01-11,9772,kanpur
8482,2024-01-17,1085,kanpur
8483,2024-01-05,2954,kanpur
8484,2024-01-31,3589,mumbai
8485,2024-01-09,5708,kanpur
